"rank","search_url","search_keyword","title","author","doi_url","keywords","abstract","pdf_name","higtlight","lang","search_site"
1095,"https://academic.naver.com/article.naver?doc_id=50928111","치환","Biochemical Characterization of Cysteine(-) Mutant Alanine Racemase from Bacillus pseudomycoides","강한철, 윤상홍, 이창묵, 구본성","http://dx.doi.org/10.3839/jabc.2010.035","Alanine racemase, Bacillus pseudomycoides, Cysteine(-) mutant","A gene encoding an alanine racemase in B. pseudomycoides was cloned and one (Cys316) or both of two cysteines (Cys316 and Cys365) was (were) substituted with alanine. The cysteine (-) alanine racemases were expressed in E. coli BL21 (DE3) using a pET-21 vector. The expressed enzymes were purified through affinity chromatography using 6xHis ligand. The purified enzymes all showed major one bands by SDS-PAGE analysis, corresponding to 46 kDa. The cysteine (-) alanine racemases as well as the wild type enzyme showed alanine racemase activities, indicating that the enzyme is an alanine racemase and the cysteines in the enzyme may not be involved in the catalysis and/or substrate binding. Thermal stabilities of Cys (-) alanine racemases decreased considerably and half-lives were 26 (wild type), 21 (C316A) and 18 min (C316-365A), respectively at $60^{\circ}C$ pH 8.0, suggesting that cysteine is considerably contributive to the thermal stability of the alanine racemase.","384c0699562147e9aad5a40bbaab66c9","","eng","naver"
938,"https://academic.naver.com/article.naver?doc_id=602741467","여과","Growth Performance and Physiological Changes of Olive Flounder Paralichthys olivaceus by Concentration of Ozone Produced Oxidants in Semi-RAS","정상명, 박우근, 박정환, 김재원, 김병기","http://dx.doi.org/http://dx.doi.org/10.5657/KFAS.2018.0688","Ozone, Ozone-produced oxidants, Semi-RAS, Hematology, Histology","This study investigated the effects of ozone-produced oxidants (OPO) on the growth, hematology, and histology of olive flounder Paralichthys olivaceus (average weight 500 g), raised in an ozonated semi-recirculating aquaculture system. The system was ozonated to maintained OPO concentrations of 0.004 (Control), 0.014 (OPO15), and 0.025 (OPO25) mg $Cl_2/L$ in culture tanksfor 26 days. The specific growth rate, feed conversion ratio, and survival rate did not significantly differ among the groups (P>0.05), while the daily feeding rate decreased OPO-dose-dependently (P<0.05). OPO appeared to affect the gill, hepatopancreas, and kidney tissues of fish from ozonated tanks. Hematologically, OPO affected some blood indices. The levels of chloride, glucose, glutamic oxaloacetic transaminase, and glutamic pyruvic transaminase were significantly increased in the ozonated groups, while the total cholesterol and cortisol decreased dose-dependently. These results imply that long-term exposure of olive flounder to an OPO concentration ${\geq}0.014mg\;Cl_2/L$ might result in damage to the gill, hepatopancreas, and kidney tissues and cause physiological stress, albeit with no apparent short-term effects on growth or survival.","0c559ff5cf7a427189d098ddbbc1b2c0","","eng","naver"
1647,"https://academic.naver.com/article.naver?doc_id=601760700","화학흡착","Synthesis of Ethylamines for the Reductive Amination of Ethanol over Ni Catalysts: Effect of Supports","정예슬, 신채호","http://dx.doi.org/http://dx.doi.org/10.9713/kcer.2019.57.5.714","Ethanol, Ethylamine, Amination, Support, Ethanol-TPD, IPA-TPD","Catalysts were prepared by using incipient wetness impregnation method with 17 wt% Ni on a support ($SiO_2-Y_2O_3$, $Al_2O_3$, $SiO_2-ZrO_2$, $SiO_2$, $TiO_2$, MgO) and the catalytic activity in the reductive amination of ethanol with ammonia in the presence of hydrogen was compared and evaluated. The catalysts used before and after the reaction were characterized using X-ray diffraction, nitrogen adsorption, ethanol-temperature programmed desorption (EtOH-TPD), isopropanol-temperature programmed desorption (IPA-TPD), and hydrogen chemisorption etc. In the case of preparing $ZrO_2$ and $Y_2O_3$ supports, the small amount of Si dissolution from the Pyrex reactor surface provoked the formation of mixed oxides $SiO_2-ZrO_2$ and $SiO_2-Y_2O_3$. Among the catalysts used, $Ni/SiO_2-Y_2O_3$ catalyst showed the best activity, and this good activity was closely related to the highest nickel dispersion, and low desorption temperature in EtOH-TPD and IPA-TPD. The low catalytic activity on Ni/MgO catalysts showed low activity due to the formation of NiO-MgO solid-solutions. In the case of $Ni/TiO_2$, the reactivity was low due to the low nickel metal phase due to strong metal-support interaction. In the case of using a support as $SiO_2-Y_2O_3$, $Al_2O_3$, $SiO_2-ZrO_2$, and $SiO_2$, the selectivities of ethylamines and acetonitrile were not significantly different at similar ethanol conversion.","0d4e77711974497aa8466e267fdd15a7","","eng","naver"
502,"https://academic.naver.com/article.naver?doc_id=174871846","화학흡착","Adsorption Kinetics and Thermodynamics of Brilliant Blue FCF Dye onto Coal Based Granular Activated Carbon","이종집","http://dx.doi.org/http://dx.doi.org/10.14478/ace.2015.1019","brilliant blue FCF, dye adsorption, adsorption, adsorption kinetic, dye","Adsorption of brilliant blue FCF dye using coal based the granular activated carbon from aqueous solution was investigated. Batch experiments were carried out as a function of the adsorbent dose, initial concentration, contact time and temperature. The equilibrium adsorption data were fitted to Langmuir, Freundlich and Temkin models. The results indicate that Freundlich model provides the best correlation of the experimental data. Base on the estimated Freundlich constant (1/n = 0.129~0.212), this process could be employed as an effective treatment method. Adsorption data were modeled using the pseudo-first-order and pseudo-second-order kinetic equations. It was shown that the pseudo-second-order kinetic equation could describe well the adsorption kinetics. The negative Gibbs free energy value (-4.81~-10.33 kJ/mol) and positive enthalpy value (+78.59 kJ/mol) indicated that the adsorption was a spontaneous and endothermic process.","bb4ecd38ac2f4309bcb823894da2c50c","","eng","naver"
1720,"https://academic.naver.com/article.naver?doc_id=551694231","화학흡착","Adsorption Thermodynamics, Kinetics and Isosteric Heat of Adsorption of Rhodamin-B onto Granular Activated Carbon","Jong Jib Lee","http://dx.doi.org/10.14478/ace.2016.1015","Rhodamine-B, dye adsorption, adsorption, adsorption kinetic, isosteric heat","The adsorption of Rhodamine-B dye using granular activated carbon from aqueous solution was investigated. Adsorption experiments were carried out as a function of the adsorbent dose, pH initial concentration, contact time and temperature. The equilibrium adsorption data showed a good fit to Langmuir isotherm model. Based on the estimated Langmuir separation factor ($R_L$ = 0.0164~0.0314), our adsorption process could be employed as an effective treatment method. The kinetics of adsorption followed the pseudo first order model. Also, the negative values of Gibbs free energy (-4.51~-13.44 kJ/mol) and positive enthalpy (128.97 kJ/mol) indicated that the adsorption was spontaneous and endothermic process. The isosteric heat of adsorption increased with increase in the surface loading indicating lateral interactions between the adsorbed dye molecules.","021fe075358f4682adb893b40d9055c8","","eng","naver"
213,"https://academic.naver.com/article.naver?doc_id=593955550","차압","An Experimental Study on the Ventilation Characteristics of a Wind-Turbine Natural Ventilator According to the Outdoor-Wind Velocity and the Indoor/Outdoor-Temperature Difference","한동훈, 김영식, 정한식, 정효민, 최순호","http://dx.doi.org/http://dx.doi.org/10.6110/KJACR.2017.29.4.175","Differential Pressure, , Natural Ventilation, , Temperature Difference, , Ventilation Driving Force, , Wind Velocity, ","With the improvement of living standards, the ventilation for the mitigation of indoor or outdoor air-pollution problems has recently attracted a lot of attention. Consequently, the ventilation for the supply of outdoor fresh air into a room is treated as an important building-design factor. The ventilation is generally divided into the forced and natural types; here, the former can control the ventilation rate by using mechanical devices, but it has the disadvantages of the equipment costs, maintenance costs, and noise generation, while the latter is applied to most workshops due to the absence of noise and the low installation and maintenance costs. In this experimental study, the ventilation performance of a typical rotating-type natural ventilator, which is called a ""wind turbine,"" was investigated with the outdoor-wind velocity and the indoor/outdoor-temperature difference. From the experiment results, it was confirmed that the temperature difference of $10^{\circ}C$ corresponds to the ventilation driving force with an outdoor-wind velocity of 1.0 m/s. Additionally, the intake-opening area of a building also exerts a great effect on the ventilation rates.","0eac46fa725f402e8ab631e019207889","","eng","naver"
776,"https://academic.naver.com/article.naver?doc_id=594162320","치환","Effects of Incineration Waste Ash and Gypsum Substitution on the Properties of Blast Furnace Slag Mortar using Recycled Aggregate","한민철, 한동엽, 어량량","http://dx.doi.org/http://dx.doi.org/10.5345/JKIBC.2015.15.2.161",", , , , blast furnace slag microfine, recycled fine aggregates, incineration waster ash, gypsum, zero-cement mortar, blastfurnaceslagmicrofine","Nowadays, all the world face to the global warming problems due to the emission of $CO_2$. From the previous studies, recycled aggregates were used as an alkali activator in blast furnace slag to achieve zero-cement concrete, and favorable results of obtaining strength were achieved. In this study, gypsum and incineration waste ash were used as the additional alkali activation and effects of the gypsum and incineration waste ash to enhance the performance of the mortar were tested. Results showed that although the replacement ratio of 0.5% of incineration waste ash and 20% of anhydrous gypsum resulted in the low of mortar at the early age, while it improved the later strength and achieved the similar strength to that of conventional mortar (at 91 days).","00f1d4e80c414c25a0b48baae3a80141","","eng","naver"
995,"https://academic.naver.com/article.naver?doc_id=181852250","치환","Electrochemical Investigation in Particle Size and Thermal Cycles of Sr Doped Layered Perovskite Based Composite Cathodes for Intermediate Temperature-operating Solid Oxide Fuel Cell","김정현","http://dx.doi.org/10.5229/JKES.2011.14.3.176",", , , Solid oxide fuel cell, SOFC, Area specific resistance, ASR, Solid oxide fuel cell (SOFC), Area specific resistance (ASR), Layered perovskite, Cathode, Composite cathode","The electrochemical characteristics from various particle sizes of $Ce_{0.9}Gd_{0.1}O_{2-{\delta}}$ (CGO91) in composite cathode comprised of the samarium-strontium doped layered perovskite ($SmBa_{0.5}Sr_{0.5}Co_2O_{5+{\delta}}$) and CGO91 have been investigated for possible application as a cathode material for an intermediate temperature-operating solid oxide fuel cell (IT-SOFC). The area specific resistances (ASRs) of composite cathodes with CGO91 having smaller particle size ($0.4\sim42{\mu}m$) and SBSCO of 1 : 1 ratio (50wt% SBSCO and 50 wt% CGO91, SBSCO: 50) give the lowest ASR of $0.10{\mu}cm^2$ at $600^{\circ}C$ and $0.013{\Omega}cm^2$ at $700^{\circ}C$. However, composite cathodes with having relatively bigger CGO91 particle size show the two times higher ASR results than those of SBSCO : 50. From the 10 times thermal cycles in SBSCO : 50, the ASRs of SBSCO : 50 increased from $0.0193{\Omega}cm^2$ to $0.094{\Omega}cm^2$ at $700^{\circ}C$, however, the ASR value was maintained after 7 times of thermal cycling.","cefca45c5f2e48bda6c218829e05f9c4","","eng","naver"
973,"https://academic.naver.com/article.naver?doc_id=601974536","여과","Conditioning of Manila clam Ruditapes philippinarum (Adams & Reeve, 1850) using recirculation system: I. Induction of the gametogenesis using water temperature elevation","이희중, 박경일, 최광식","http://dx.doi.org/10.9710/kjm.2014.30.2.127","Ruditapes philippinarum, gametogenesis, indoor recirculation system, gonad development, recirculation system","Gonad maturation of Manila clam, Ruditapes philippinarum was induced in this study using a recirculation system over 8 weeks in early spring. Clams used in the experiment were collected in $15^{th}$ April 2010 from the west coast of Korea, as the surface water temperature remained $11^{\circ}C$. To induce gametogenesis and subsequent maturation seawater temperature was elevated $1^{\circ}C$ per day over 10 days to reach $20^{\circ}C$. For the experiment, clams were raised in 120 L quadrangle tank maintained with re-circulated seawater system over 57 days. Water quality parameters including the water temperature, salinity dissolved oxygen, ammonium ion and nitrate levels in the tanks were monitored daily. Mixture of concentrated microalgae including Tetraselmis, Isochrysis, Pavlova and Thalassiosira weissflogii was supplied to clams twice a day, and quantity of the daily ration was adjusted as 3% of clam body dry weight. Histology was applied to examine gonad maturation. Daily monitoring of the water quality parameters indicated that the recirculation system supplied suitable environment to Manila clam; the nitrogenous components stayed below toxic levels (< 0.2 mg/L). At the beginning of the study, clams were mostly in early developing stage. As the seawater temperature reached $20^{\circ}C$, 10 days after the experiment, 20% of clams reached late development at 12 days. First ripe clams were observed at 42 days and 40% of clams were in ripe and ready for spawning at the end of study, 57 days after the experiment. In this study, gametogenesis of Manila clam was successfully induced by elevating water temperature and supplying commercially produced microalgae in a recirculation tank system.","b1e68377055c42178b25fcf0df54a606","","eng","naver"
223,"https://academic.naver.com/article.naver?doc_id=289121954","차압","A Study on Improved Operation of Apartment Heating System in a Machine Room","서정아, 신영기, 김용기, 이태원","http://dx.doi.org/http://dx.doi.org/10.6110/KJACR.2017.29.1.038","PDCV, , District heating, , Apartment heating, , Secondary heating piping, 2, Constant-flow heating valve, ","This study proposes an idea for energy saving in apartment machine rooms. A conventional district heating system is equipped with constant-flow pumps and bypass valves to regulate pump differential pressure. Each family unit is equipped with a constant-flow on/off valve. This leads to excessive hot water circulation and a high return temperature. To reduce energy loss, this study assumes that each family unit is renovated with a heating valve which regulates the return temperature at $35^{\circ}C$. The hot water supply pump is also replaced with a pump with an inverter to vary flow rate. Expected energy savings is then estimated from field test data. According to the results, pump electricity consumption was reduced by 6,100 kWh for a family unit building over about half a year. The supply temperature can also be lowered by $5^{\circ}C$, which can contribute to a production of electricity of 10.3 kWh/ton of hot water.","d45bdcc0fb5140a19f515567a12eb885","","eng","naver"
1797,"https://academic.naver.com/article.naver?doc_id=62095728","화학흡착","Electrochemical Synthesis of Ammonia from Water and Nitrogen using a Pt/GDC/Pt Cell","정하나, 김종남, 유충열, 주종훈, 유지행, 송기창, 윤형철","http://dx.doi.org/http://dx.doi.org/10.9713/kcer.2014.52.1.58","Electrochemical Ammonia Synthesis, Electrochemistry, Water, Nitrogen","Electrochemical ammonia synthesis from water and nitrogen using a Pt/GDC/Pt cell was experimentally investigated. Electrochemical analysis and ammonia synthesis in the moisture-saturated nitrogen environment were performed under the operating temperature range $400{\sim}600^{\circ}C$ and the applied potential range OCV (Open Circuit Voltage)-1.2V. Even though the ammonia synthesis rate was augmented with the increase in the operating temperature (i.e. increase in the applied current) under the constant potential, the faradaic efficiency was decreased because of the limitation of dissociative chemisorption of nitrogen on the Pt electrode. The maximum synthesis rate of ammonia was $3.67{\times}10^{-11}mols^{-1}cm^{-2}$ with 0.1% faradaic efficiency at $600^{\circ}C$.","fa37d040e0c84e27af4920ab75e8bfdf","","eng","naver"
763,"https://academic.naver.com/article.naver?doc_id=56335903","여과","Influence of Particle and Filter Charge on Filtration Property of Air Filter under Particle Loading","지성미, 손종렬, 박현설","http://dx.doi.org/http://dx.doi.org/10.5572/KOSAE.2012.28.6.644",", , , Particle loading, Air filter, Particle charge, Filter charge, Collection efficiency, Pressure drop","As soon as a new air filter is applied to an air purification process, the filter gets loaded with dust particles. Thus, the study on the particle loading characteristics of air filter is very essential in order to understand the real filtration phenomena during filter use. In this study, we investigated the effect of particle and filter charge on the particle loading property of air filter. Charged filter and uncharged filter prepared by discharging the charged filter by isopropyl alcohol were used as test samples, and three types of particle having different charge states were supplied to filters tested. For neutralized particles there was a big difference in areal mass loading rates between charged and uncharged filters due to the very small amount of particle charge, on the other hand the difference was diminished for atomized particle and finally almost vanished for corona charged particles. The pressure drop of filter loaded with corona charged particles was only half of those for neutralized and atomized particles at the same areal mass loading because of the porous structure of particle deposit formed on filter fibers, caused by the space charge effect between particles.","d5d54eaffb5c4abd8e8f292a4083f016","","eng","naver"
1238,"https://academic.naver.com/article.naver?doc_id=594080090","치환","A Study for Mechanism and Oxidation Reaction of Substituted Benzyl Alcohols by 2,2'-Bipyridinium Chlorochromate","김영식, 박영조","http://dx.doi.org/http://dx.doi.org/10.5762/KAIS.2012.13.7.3252",", , ICP, , Substituted benzyl alcohol, Hammett reaction constant( ${\rho}$), Hydride ion transfer, rate-determining step, Hammett reaction constant(ρ)","2,2'-Bipyridinium chlorochromate[$C_{10}H_8N_2HCrO_3Cl$] was synthesized by the reaction of 2,2'- bipyridine with chromium(VI) trioxide in 6M HCl. The structure was characterized by IR and ICP analysis. The oxidation of benzyl alcohol using 2,2'-bipyridinium chlorochromate in various solvents showed that the reactivity increased with the increase in the order of the dielectric constant(${\varepsilon}$), in the order: cyclohexene< chloroform$p-CH_3$","2b7be7054a384c389483414786f70000","","eng","naver"
994,"https://academic.naver.com/article.naver?doc_id=594500826","여과","Development of a Milk Filtering System for Decreasing Somatic Cell Count","장진택, 김완영, 여준모, 강인철, 이승기","http://dx.doi.org/10.11109/JAES.2014.20.1.15",", , , Milk, Somatic cell, Filtering system, Milk fat","The present study was conducted to develop a milk filtering system for decreasing somatic cell count (SCC) in bulk tank milk. The pore sizes of the filter were 0.1, 0.3, 0.4, 0.5 and $0.8{\mu}m$. The rate of SCC reduction of $1^{st}$ grade milk on $0.1{\mu}m$ filter was 76% and significantly higher than other treatments. The rates of SCC reduction for 0.3, 0.4, 0.5 and $0.8{\mu}m$ were 35, 32, 18 and 6.4%, respectively. The effects of the milk filtering system on bacterial count and milk fat content were minimal. The milk flow rates per minute between the filter sizes were similar. But discharge pressures were increased as the pore size of the filter decreased. In conclusion, Considering the rate of SCC reduction, discharge pressure and cost, $0.4{\mu}m$ filter could be recommended.","0274a116c263420688bb6e282e6dc3a9","","eng","naver"
1721,"https://academic.naver.com/article.naver?doc_id=431294749","화학흡착","Isotherms, Kinetics and Thermodynamic Parameters Studies of New Fuchsin Dye Adsorption on Granular Activated Carbon","Lee J.-J","http://dx.doi.org/10.14478/ace.2014.1120","dye adsorption, adsorption isotherm, adsorption thermodynamics, adsorption kinetics, adsorption equilibrium","Batch adsorption studies including equilibrium, kinetics and thermodynamic parameters for the adsorption of new fuchsin dye using granular activated carbon were investigated with varying the operating variables such as initial concentration, contact time and temperature. Equilibrium adsorption data were fitted into Langmuir, Freundlich, Dubinin-Radushkevich and Temkin isotherms. Adsorption equilibrium was mostly well described by Langmuir Isotherm. From the estimated separation factor of Langmuir ($R_L$ = 0.023), and Freundlich (1/n = 0.198), this process could be employed as an effective treatment for the adsorption of new fuchsin dye. Also based on the adsorption energy (E = 0.002 kJ/mol) from Dubinin-Radushkevich isotherm and the adsorption heat constant (B = 1.920 J/mol) from Temkin isotherm, this adsorption is physical adsorption. From kinetic experiments, the adsorption reaction processes were confirmed following the pseudo second order model with good correlation. The intraparticle diffusion was a rate controlling step. Thermodynamic parameters including changes of free energy, enthalpy, and entropy were also calculated to predict the nature of adsorption. The change of enthalpy (92.49 kJ/mol) and activation energy (11.79 kJ/mol) indicated the endothermic nature of adsorption processes. The change of entropy (313.7 J/mol K) showed an increasing disorder in the adsorption process. The change of free energy found that the spontaneity of process increased with increasing the adsorption temperature.","db031cde49d64a828534a4944ae8a806","","eng","naver"
1039,"https://academic.naver.com/article.naver?doc_id=176839063","치환","A Study for Kinetics and Oxidation Reaction of Substituted Benzyl Alcohols Using Cr(VI)-6-Methylquinoline","박영조, 김영식","http://dx.doi.org/http://dx.doi.org/10.14478/ace.2015.1021","6-MQCC, substituted benzyl alcohol, Hammett reaction constant(ρ), hydride ion transfer, rate-determining step, Hammett reaction constant ( ${\rho}$), ρ","6-MQCC (Cr(VI)-6-methylquinoline) complex was synthesized by the reaction of 6-methylquinoline with chromium(VI) trioxide in 6 M HCl. The structure was characterized using IR (Infrared Spectroscopy) and ICP (Inductively Coupled Plasma) analysis. The oxidation of benzyl alcohol using 6-MQCC in various solvents showed that the reactivity increased with the increase of the dielectric constant, in descending order of DMF > acetone > chloroform > cyclohexene. In the presence of DMF solvent with acidic catalyst such as sulfuric acid ($H_2SO_4$), 6-MQCC oxidized benzyl alcohol (H) and its derivatives ($p-OCH_3$, $m-CH_3$, $m-OCH_3$, m-Cl, $m-NO_2$) were effectively oxidized. Electron-donating substituents accelerated the reaction rate, whereas electron acceptor groups retarded the reaction rate. The Hammett reaction constant (${\rho}$) was -0.69 (308 K). The observed experimental data was used to rationalize the fact that the hydride ion transfer occurred at the rate-determining step.","511dfc2e4742457abe4c7d03d20a58df","","eng","naver"
14,"https://academic.naver.com/article.naver?doc_id=55600992","차압","Study on the Analysis of Differential Pressure of the Access Door for a Smoke Control Zone and the Effectiveness of the Measurement Criteria of its Opening Force","이재오, 최충석","http://dx.doi.org/http://dx.doi.org/10.7731/KIFSE.2012.26.4.024",", , , , Differential pressure, Smoke control zone, Fire area, Smoke control system","The purpose of this study is to analyze the problem in measuring the differential pressure between the fire area and the neighboring smoke control zone as well as the opening force of a fire door and to present the actual values measured by an objective method. NFSC 501A specifies that the force necessary to open an access door when operating a smoke control system shall be less than 110 N. When the smoke control system does not operate in the space where it is installed, the door opening force can be measured by the test method in KS F 2805. However, when the smoke control system operates, additional opening force is required to overcome the force generated by the differential pressure between the fire area and smoke control room. Therefore, it can be seen that the method proposed by the standard has insufficient reliability. The analog measuring device and digital measuring device showed that the opening forces, $F_a$ and $F_d$, of the fully closed door before the smoke control system were 27.8 N and 27.4 N, respectively. When the door remained open by $5^{\circ}$, the opening forces, $F_a$ and $F_d$, were 33 N and 33.6 N, respectively. When the smoke control system operated and the door was fully closed, the door opening forces, $F_a$ and $F_d$, were 77.6 N and 76.0 N, respectively. Therefore, since the door opening forces are different from the criteria presented by KS F 2805, it is required to review the criteria appropriately.","d9cf13296c75429191e71aefb105f79b","","eng","naver"
1850,"https://academic.naver.com/article.naver?doc_id=578205719","화학흡착","Development of Carbon-based Adsorbent for Acetylene Separation Using Response Surface Method","최민정, 유계상","http://dx.doi.org/http://dx.doi.org/10.14478/ace.2018.1095","Response surface method, Acetylene adsorption, Pd/C Adsorbent","Carbon nanotubes, nanofibers and powders were used for acetylene adsorption experiments. A total of 15 different experiments were designed by 3-level of Box-Behnken Design (BBD) with 3 factors including the Pd concentration of 0 to 5%, adsorption temperature of 30 to $80^{\circ}C$ and $C_2H_2/CO_2$ of 3 to 10. Based on those data, a second order polynomial regression analysis was used to derive the adsorption amount prediction equation according to operating conditions. The adsorption temperature showed the greatest influence index while the $C_2H_2/CO_2$ ratio showed the smallest according to the F-value measurement of the ANOVA analysis. However, there was little interaction between major factors. In the adsorption optimization analysis, a 22.0 mmol/g was adsorbed under the conditions of Pd concentration of 3.0%, adsorption temperature of $47^{\circ}C$ and $C_2H_2/CO_2$ of 10 with 95.9% accuracy.","ca0888fcdcf04385a8d74924461e7d2f","","eng","naver"
1127,"https://academic.naver.com/article.naver?doc_id=601847633","여과","Influence of Particle and Filter Charge on Filtration Property of Air Filter under Particle Loading","지성미, 손종렬, 박현설","http://dx.doi.org/http://dx.doi.org/10.5572/KOSAE.2012.28.6.644",", , , Particle loading, Air filter, Particle charge, Filter charge, Collection efficiency, Pressure drop","As soon as a new air filter is applied to an air purification process, the filter gets loaded with dust particles. Thus, the study on the particle loading characteristics of air filter is very essential in order to understand the real filtration phenomena during filter use. In this study, we investigated the effect of particle and filter charge on the particle loading property of air filter. Charged filter and uncharged filter prepared by discharging the charged filter by isopropyl alcohol were used as test samples, and three types of particle having different charge states were supplied to filters tested. For neutralized particles there was a big difference in areal mass loading rates between charged and uncharged filters due to the very small amount of particle charge, on the other hand the difference was diminished for atomized particle and finally almost vanished for corona charged particles. The pressure drop of filter loaded with corona charged particles was only half of those for neutralized and atomized particles at the same areal mass loading because of the porous structure of particle deposit formed on filter fibers, caused by the space charge effect between particles.","5e830a7d8a134fc28b8c972a70d515bf","","eng","naver"
799,"https://academic.naver.com/article.naver?doc_id=594864808","치환","Opto-Physical Properties of Ophthalmic Lens Polymer Containing σ, m, p-Substituted Difluoroaniline as Additives","노정원, 성아영","http://dx.doi.org/http://dx.doi.org/10.14479/jkoos.2014.19.1.69","4-Difluoroaniline, 6-Difluoroaniline, , 2,4-Difluoroaniline, 2,6-Difluoroaniline, 3,4-Difluoroaniline, UV-Block","Purpose: The functional ophthalmic lenses containing fluorine-substituted aniline group (2,4-difluoroaniline, 2,6-difluoroaniline, 3,4-difluoroaniline) were manufactured and the physical and optical characteristics of copolymerized ophthalmic lens were investigated. Methods: HEMA (2-hydroxyethylmethacrylate), NVP (N-vinyl pyrrolidone), MA (methacrylic acid), the cross-linker EGDMA (ethylene glycol dimethacrylate) and the initiator AIBN (azobisisobutyronitrile) were used as a basic combination and fluorine-substituted aniline group (2,4-difluoroaniline, 2,6-difluoroaniline, 3,4-difluoroaniline) were used as additives for preparing the hydrogel soft contact lenses. The hydrogel ophthalmic lens was manufactured by cast mould method and the ophthalmic lenses were stored in a 0.9% NaCl normal saline for 24 hrs. Results: The optical transmittance of the sample with addition 2,4-difluoroaniline showed that the UV-B(9.8~51.4%), UV-A(58.8~79.2%) and visible transmittance(87.0~90.4%). In the case of 2,6-difluoroaniline were measured the UV-B(80.2~83.2%), UV-A(85.8~86.4%), and visible transmittance(90.8~91.4%). Also, the optical transmittance of ophthalmic lens containing 3,4-difluoroaniline were measured the UV-B transmittance of 3.8~30.4%, UV-A transmittance of 47.8%~74.4% and the visible transmittance of 86.2~91.0% respectively. Conclusions: Based on the results of this study, 2,4-difluoroaniline and 3,4-difluoroaniline can be used effectively as additive for UV-blocking ophthalmic contact lenses.","df72bc2f6e26409393a775669fb409a2","","eng","naver"
797,"https://academic.naver.com/article.naver?doc_id=181641280","여과","Micro toluene gas sensor of SWNTs-PtOx system using the vacuum filtering deposition method","김일진, 전영집, 최창규, 이영욱, 최시영, 한창수, 한상도","http://dx.doi.org/10.5369/JSST.2009.18.2.179","SWNTs, Vacuum filtering deposition method, Toluene gas sensors","Toluene($C_6H_5CH_3$) gas sensors were fabricated using $PtO_x$ loaded with SWNTs by a new deposition method. The nanoparticle powders of SWNTs-$PtO_x$ composite were deposited on Si wafer substrates by a vacuum filtering deposition method. The fabricated sensors were tested against toluene gas which is a kind of the Volatile Organic Compounds. The composition ratio that exhibited the highest response to toluene gases was SWNTs : $PtO_x\;=\;99:1$ in wt% ratio at operating temperature of about $150^{\circ}C$. The response and recovery times of the sensors were as short as less than 1 min., respectively.","8183eb37a0784c6e914b1a4ddc7a257a","","eng","naver"
1281,"https://academic.naver.com/article.naver?doc_id=62537030","치환","Research of Characterization of Covalently Cross-linked SPEEK/Cs-Substituted MoPA/Ceria 1wt% Composite Membrane for Water Electrolysis","박대영, 황성하, 오승희, 윤대진, 강안수, 문상봉, 정장훈","http://dx.doi.org/http://dx.doi.org/10.7316/KHNES.2014.25.1.001","Ceria, Cerium(IV) oxide, , Cs-MoPA, Cs-substituted MoPA, Oxidative durability, , radical scavenger, , SPEEK, , PEMWE, , Ceria Cerium(IV) oxide, Cs-MoPA(Cs-substituted MoPA)","Ceria ($CeO_2$) was used to scavenge free radicals which attack the membrane in the polymer electrolyte membrane water electrolysis (PEMWE) circumstance and to increase the duration of the membrane. In order to improve the electrochemical, mechanical and electrocatalytic characteristics, engineering plastic of the sulfonated polyether ether ketone (SPEEK) as polymer matrix was prepared in the sulfonation reaction of polyether ether ketone (PEEK) and the organic-inorganic blended composite membranes were prepared by sol-gel casting method with loading the highly dispersed ceria and cesium-substituted phophomolybdic acid(Cs-MoPA) with cross-linking agent contents of 0.01mL. In conclusion, CL-SPEEK/$Cs_{(2.5)}$-MoPA/ceria(1%) membrane showed the optimum results such as 0.1095S/cm of proton conductivity at $80^{\circ}C$, 2.906meq./g-dry-membrane of ion exchange capacity and mechanical characteristics, and 49.73MPa of tensile strength which were better than Nafion 117 membrane.","edd84899be574573aed8f8a7c322e976","","eng","naver"
26,"https://academic.naver.com/article.naver?doc_id=595021196","차압","Optimum Design and Characterization of F-Theta Lens by a 3D Printer(I)","장성철, 박태수, 허남수, 김인환","http://dx.doi.org/http://dx.doi.org/10.14775/ksmpe.2015.14.4.043","Offshore, , High Pressure Drop Control Valve, , Cavitation, , offshore, highpressuredropcontrolvalve, cavitation","A focal length-correcting lens called the F-theta lens is required to compensate for the different focus on spot size due to the deflected incident laser beam. The F-theta lens was designed by the ray tracing method and fabricated by a 3D printer with polymer-based material. The designed F-theta lens is able to compensate for the focus on spot size by an incidence angle of 0 to 2 degrees. Based on the analysis of the simulation, there was almost no aberration in the $0^{\circ}C$ incidence angle, and the maximum of $50{\mu}m$ of aberration was observed at the incidence angle of $2^{\circ}$. Diffraction-encircled energy was analyzed to characterize the designed optics, and an image simulation was performed to confirm the actual image resolution.","6ddfd3236cd54360b6f1264ef4dd77da","","eng","naver"
